scope,file,method,boundaries,class,ioi_count,ioi_proportion_among_on_iois,on_duration_sec,on_duration_proportion,representative_time_weighted_median_cc64
per_file,6-27.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1521,0.6823687752355316,158.4677902499998,0.7487014855308374,127.0
per_file,6-27.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-28.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,708,0.31763122476446837,53.18904937500033,0.2512985144691626,94.0
per_file,6-28.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1521,0.6823687752355316,158.4677902499998,0.7487014855308374,127.0
per_file,6-28.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-29.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,708,0.31763122476446837,53.18904937500033,0.2512985144691626,94.0
per_file,6-29.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1521,0.6823687752355316,158.4677902499998,0.7487014855308374,127.0
per_file,6-29.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-30.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,708,0.31763122476446837,53.18904937500033,0.2512985144691626,94.0
per_file,6-30.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1521,0.6823687752355316,158.4677902499998,0.7487014855308374,127.0
per_file,6-30.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-31.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,708,0.31763122476446837,53.18904937500033,0.2512985144691626,94.0
per_file,6-31.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1521,0.6823687752355316,158.4677902499998,0.7487014855308374,127.0
per_file,6-31.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-32.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,708,0.31763122476446837,53.18904937500033,0.2512985144691626,94.0
per_file,6-32.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1521,0.6823687752355316,158.4677902499998,0.7487014855308374,127.0
per_file,6-32.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-33.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1263,0.5072289156626506,112.07921484375048,0.430424346862788,83.0
per_file,6-33.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1227,0.4927710843373494,148.31315296875022,0.5695756531372119,127.0
per_file,6-33.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-34.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1263,0.5072289156626506,112.07921484375048,0.430424346862788,83.0
per_file,6-34.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1227,0.4927710843373494,148.31315296875022,0.5695756531372119,127.0
per_file,6-34.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1022,0.6072489601901366,91.5510119749992,0.5814791441890735,85.0
per_file,7-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,661,0.3927510398098633,65.8940363812502,0.41852085581092646,127.0
per_file,7-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1408,0.9078014184397163,122.83240921875033,0.9104830726588812,74.0
per_file,7-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,143,0.09219858156028368,12.07664390624976,0.08951692734111873,127.0
per_file,7-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1210,0.6982111944604732,93.0608043750002,0.6694398278462543,78.0
per_file,7-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,523,0.3017888055395268,45.952144218749794,0.33056017215374567,127.0
per_file,7-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,718,0.3333333333333333,42.69791666666681,0.2739057801536925,75.0
per_file,7-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1436,0.6666666666666666,113.18750000000007,0.7260942198463075,127.0
per_file,7-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,479,0.30354879594423323,33.969791666667476,0.26191049858648646,78.0
per_file,7-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1099,0.6964512040557668,95.73020833333322,0.7380895014135136,127.0
per_file,7-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,828,0.4931506849315068,58.111458333333076,0.45975012773812746,75.0
per_file,7-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,851,0.5068493150684932,68.28645833333334,0.5402498722618725,127.0
per_file,7-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,935,0.7620211898940505,67.59341531249959,0.7541047111058107,74.0
per_file,7-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,292,0.23797881010594946,22.040576250000214,0.2458952888941893,127.0
per_file,7-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,935,0.7620211898940505,67.59341531249959,0.7541047111058107,74.0
per_file,7-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,292,0.23797881010594946,22.040576250000214,0.2458952888941893,127.0
per_file,7-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1159,0.7660277594183741,77.1197916666671,0.6966295306560297,76.0
per_file,7-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,354,0.2339722405816259,33.584374999999866,0.3033704693439703,127.0
per_file,7-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1022,0.505940594059406,65.38054359374947,0.4482749148445203,88.0
per_file,7-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,998,0.49405940594059405,80.4686695312501,0.5517250851554798,127.0
per_file,7-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,7-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1022,0.505940594059406,65.38054359374947,0.4482749148445203,88.0
per_file,7-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,998,0.49405940594059405,80.4686695312501,0.5517250851554798,127.0
per_file,7-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,884,0.756201881950385,91.61328124999974,0.6890645199200838,79.0
per_file,8-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,285,0.24379811804961504,41.33984375000006,0.3109354800799163,127.0
per_file,8-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,884,0.756201881950385,91.61328124999974,0.6890645199200838,79.0
per_file,8-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,285,0.24379811804961504,41.33984375000006,0.3109354800799163,127.0
per_file,8-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,884,0.756201881950385,91.61328124999974,0.6890645199200838,79.0
per_file,8-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,285,0.24379811804961504,41.33984375000006,0.3109354800799163,127.0
per_file,8-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,884,0.756201881950385,91.61328124999974,0.6890645199200838,79.0
per_file,8-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,285,0.24379811804961504,41.33984375000006,0.3109354800799163,127.0
per_file,8-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,884,0.756201881950385,91.61328124999974,0.6890645199200838,79.0
per_file,8-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,285,0.24379811804961504,41.33984375000006,0.3109354800799163,127.0
per_file,8-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,333,0.40217391304347827,33.655208333333505,0.33162265080521963,77.0
per_file,8-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,495,0.5978260869565217,67.83124999999993,0.6683773491947803,127.0
per_file,8-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,333,0.40217391304347827,33.655208333333505,0.33162265080521963,77.0
per_file,8-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,495,0.5978260869565217,67.83124999999993,0.6683773491947803,127.0
per_file,8-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,333,0.40217391304347827,33.655208333333505,0.33162265080521963,77.0
per_file,8-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,495,0.5978260869565217,67.83124999999993,0.6683773491947803,127.0
per_file,8-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,333,0.40217391304347827,33.655208333333505,0.33162265080521963,77.0
per_file,8-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,495,0.5978260869565217,67.83124999999993,0.6683773491947803,127.0
per_file,8-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,333,0.40217391304347827,33.655208333333505,0.33162265080521963,77.0
per_file,8-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,495,0.5978260869565217,67.83124999999993,0.6683773491947803,127.0
per_file,8-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,666,0.8975741239892183,63.70453031249981,0.8689680298752156,75.0
per_file,8-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,76,0.10242587601078167,9.606026718750032,0.1310319701247844,127.0
per_file,8-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,666,0.8975741239892183,63.70453031249981,0.8689680298752156,75.0
per_file,8-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,76,0.10242587601078167,9.606026718750032,0.1310319701247844,127.0
per_file,8-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,666,0.8975741239892183,63.70453031249981,0.8689680298752156,75.0
per_file,8-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,76,0.10242587601078167,9.606026718750032,0.1310319701247844,127.0
per_file,8-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,666,0.8975741239892183,63.70453031249981,0.8689680298752156,75.0
per_file,8-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,76,0.10242587601078167,9.606026718750032,0.1310319701247844,127.0
per_file,8-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,8-14.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,666,0.8975741239892183,63.70453031249981,0.8689680298752156,75.0
per_file,8-14.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,76,0.10242587601078167,9.606026718750032,0.1310319701247844,127.0
per_file,8-14.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,321,0.3292307692307692,18.96093749999983,0.26635206321334276,78.0
per_file,9-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,654,0.6707692307692308,52.22656250000014,0.7336479367866573,127.0
per_file,9-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,468,0.7839195979899497,32.42618639375,0.6861153811375353,78.0
per_file,9-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,129,0.21608040201005024,14.834357947916647,0.3138846188624647,127.0
per_file,9-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,468,0.7839195979899497,32.42618639375,0.6861153811375353,78.0
per_file,9-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,129,0.21608040201005024,14.834357947916647,0.3138846188624647,127.0
per_file,9-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,839,0.9767171129220024,66.5742187500002,0.9712217916571676,72.0
per_file,9-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,20,0.023282887077997673,1.972656250000103,0.02877820834283247,127.0
per_file,9-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,698,0.6311030741410488,48.08333333333281,0.5715258539303197,79.0
per_file,9-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,408,0.3688969258589512,36.04817708333351,0.4284741460696803,127.0
per_file,9-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,698,0.6311030741410488,48.08333333333281,0.5715258539303197,79.0
per_file,9-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,408,0.3688969258589512,36.04817708333351,0.4284741460696803,127.0
per_file,9-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,399,0.88470066518847,38.175709687499946,0.7839297956945027,75.0
per_file,9-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,52,0.11529933481152993,10.522158281249915,0.21607020430549728,127.0
per_file,9-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,179,0.48247978436657685,13.358934949999885,0.4153462879920246,83.0
per_file,9-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,192,0.5175202156334232,18.80443170625009,0.5846537120079752,127.0
per_file,9-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,179,0.48247978436657685,13.358934949999885,0.4153462879920246,83.0
per_file,9-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,192,0.5175202156334232,18.80443170625009,0.5846537120079752,127.0
per_file,9-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,404,0.40562248995983935,23.710937500000185,0.31867978019670473,77.0
per_file,9-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,592,0.5943775100401606,50.692708333333314,0.6813202198032953,127.0
per_file,9-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1091,0.7597493036211699,81.62499999999999,0.7200352850369394,78.0
per_file,9-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,345,0.2402506963788301,31.73749999999994,0.27996471496306063,127.0
per_file,9-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1091,0.7597493036211699,81.62499999999999,0.7200352850369394,78.0
per_file,9-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,345,0.2402506963788301,31.73749999999994,0.27996471496306063,127.0
per_file,9-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,465,0.7698675496688742,29.540625000000343,0.632547453884417,71.0
per_file,9-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,139,0.23013245033112584,17.16041666666675,0.367452546115583,127.0
per_file,9-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,9-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,465,0.7698675496688742,29.540625000000343,0.632547453884417,71.0
per_file,9-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,139,0.23013245033112584,17.16041666666675,0.367452546115583,127.0
per_file,9-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,10-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,216,0.7578947368421053,20.908098749999954,0.7629629629629627,78.0
per_file,10-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,69,0.24210526315789474,6.495719999999997,0.23703703703703735,127.0
per_file,10-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,10-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,249,0.5956937799043063,14.838631439583365,0.5474576271186449,92.0
per_file,10-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,169,0.4043062200956938,12.265989456249986,0.4525423728813552,127.0
per_file,10-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,11-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1086,0.9149115417017691,48.075539531250065,0.885518903893932,78.0
per_file,11-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,101,0.08508845829823083,6.215271562499985,0.11448109610606805,127.0
per_file,11-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,11-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,815,0.6068503350707372,29.617491749999942,0.5493856520015845,90.0
per_file,11-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,528,0.39314966492926284,24.292710750000037,0.45061434799841543,127.0
per_file,11-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,11-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,972,0.7408536585365854,42.13449108750005,0.7371175448105717,93.0
